ID	Participant	Condition	Word	Cognate	TrialNumberRaw	PreTestRaw	GermanKnown	TestingMoment	RetentionInterval	KnownBefore	MeanTime	Score	Phonemes	PhonemesCorrectRelative	PhonemesIncorrectRelative	ExtraPhonemes	Memory	Lextale	Proficiency	YearsOfDutch	Age	Exposure	HowManyOtherLanguages
9knuffel	9	Experimental	knuffel	Cognate	12	h	Yes	Pre	3	No		0	6	6	0	0	83	57.5	3	0.666666667	21	3.333333333	3
9zwemvleugel	9	Experimental	zwemvleugel	Cognate	16	9	Yes	Pre	3	No		0	10	10	0	0	83	57.5	3	0.666666667	21	3.333333333	3
9stokpaard	9	Experimental	stokpaard	Cognate	28	9	Yes	Pre	7	No		0	8	8	0	0	83	57.5	3	0.666666667	21	3.333333333	3
9wip	9	Experimental	wip	Cognate	32	9	Yes	Pre	7	No		0	3	3	0	0	83	57.5	3	0.666666667	21	3.333333333	3
9stelt	9	Experimental	stelt	Cognate	40	9	Yes	Pre	3	No		0	5	0	5	0	83	57.5	3	0.666666667	21	3.333333333	3
9tamboerijn	9	Experimental	tamboerijn	Cognate	42	9	Yes	Pre	7	No		0	8	8	0	0	83	57.5	3	0.666666667	21	3.333333333	3
9broodrooster	9	Experimental	broodrooster	Non-cognate	12	g		Pre	3	No		0	10	10	0	0	83	57.5	3	0.666666667	21	3.333333333	3
9lessenaar	9	Experimental	lessenaar	Non-cognate	16	9		Pre	3	No		0	7	7	0	0	83	57.5	3	0.666666667	21	3.333333333	3
9kapstok	9	Experimental	kapstok	Non-cognate	28	9		Pre	7	Yes		0	7	0	7	0	83	57.5	3	0.666666667	21	3.333333333	3
9rietje	9	Experimental	rietje	Non-cognate	32	9		Pre	7	No		0	5	0	5	0	83	57.5	3	0.666666667	21	3.333333333	3
9kooi	9	Experimental	kooi	Non-cognate	40	8		Pre	3	Yes		0	3	3	0	0	83	57.5	3	0.666666667	21	3.333333333	3
9garde	9	Experimental	garde	Non-cognate	42	9		Pre	7	No		0	5	0	5	0	83	57.5	3	0.666666667	21	3.333333333	3
10vijzel	10	Experimental	vijzel	Non-cognate	12	9		Pre	3	Yes		0	5	5	0	0	85	86.25	5	5	24	3.666666667	3
10kruiwagen	10	Experimental	kruiwagen	Non-cognate	16	8		Pre	3	Yes		0	7	7	0	0	85	86.25	5	5	24	3.666666667	3
10klos	10	Experimental	klos	Non-cognate	28	9		Pre	7	No		0	4	0	4	0	85	86.25	5	5	24	3.666666667	3
10passer	10	Experimental	passer	Non-cognate	32	9		Pre	7	No		0	5	5	0	0	85	86.25	5	5	24	3.666666667	3
10dobber	10	Experimental	dobber	Non-cognate	40	9		Pre	3	No		0	5	5	0	0	85	86.25	5	5	24	3.666666667	3
10spijker	10	Experimental	spijker	Non-cognate	42	9		Pre	7	Yes		0	6	6	0	0	85	86.25	5	5	24	3.666666667	3
10tulband	10	Experimental	tulband	Cognate	12	9	Yes	Pre	3	No		0	7	6	1	0	85	86.25	5	5	24	3.666666667	3
10staf	10	Experimental	staf	Cognate	16	8	Yes	Pre	3	Yes		0	4	4	0	0	85	86.25	5	5	24	3.666666667	3
10schort	10	Experimental	schort	Cognate	28	9	Yes	Pre	7	Yes		0	5	5	0	0	85	86.25	5	5	24	3.666666667	3
10keppel	10	Experimental	keppel	Cognate	32	8	No	Pre	7	No		0	5	5	0	0	85	86.25	5	5	24	3.666666667	3
10kraag	10	Experimental	kraag	Cognate	40	2	Yes	Pre	3	Yes		0	4	4	0	0	85	86.25	5	5	24	3.666666667	3
10mijter	10	Experimental	mijter	Cognate	42	9	No	Pre	7	No		0	5	0	5	0	85	86.25	5	5	24	3.666666667	3
10slinger	10	Experimental	slinger	Non-cognate	12	9		Pre	3	Yes		0	6	6	0	0	85	86.25	5	5	24	3.666666667	3
10speen	10	Experimental	speen	Non-cognate	16	9		Pre	3	No		0	4	4	0	0	85	86.25	5	5	24	3.666666667	3
10skelter	10	Experimental	skelter	Non-cognate	28	9		Pre	7	No		0	7	0	7	0	85	86.25	5	5	24	3.666666667	3
10tol	10	Experimental	tol	Non-cognate	32	9		Pre	7	No		0	3	0	3	0	85	86.25	5	5	24	3.666666667	3
10puntenslijper	10	Experimental	puntenslijper	Non-cognate	40	9		Pre	3	No		0	11	11	0	0	85	86.25	5	5	24	3.666666667	3
10sambabal	10	Experimental	sambabal	Non-cognate	42	9		Pre	7	No		0	8	8	0	0	85	86.25	5	5	24	3.666666667	3
10slang	10	Experimental	slang	Cognate	12	4	Yes	Pre	3	Yes		0	4	4	0	0	85	86.25	5	5	24	3.666666667	3
10onderzetter	10	Experimental	onderzetter	Cognate	16	1	Yes	Pre	3	Yes		0	10	10	0	0	85	86.25	5	5	24	3.666666667	3
10kurk	10	Experimental	kurk	Cognate	28	1	Yes	Pre	7	Yes		0	4	4	0	0	85	86.25	5	5	24	3.666666667	3
10wafelijzer	10	Experimental	wafelijzer	Cognate	32	1	Yes	Pre	7	Yes		0	9	9	0	0	85	86.25	5	5	24	3.666666667	3
10lantaarn	10	Experimental	lantaarn	Cognate	40	9	Yes	Pre	3	Yes		0	7	7	0	0	85	86.25	5	5	24	3.666666667	3
10kist	10	Experimental	kist	Cognate	42	9	Yes	Pre	7	Yes		0	4	4	0	0	85	86.25	5	5	24	3.666666667	3
11schroef	11	Experimental	schroef	Cognate	12	9	Yes	Pre	3	No		0	5	5	0	0	83	83.75	3	1	24	2.333333333	2
11gieter	11	Experimental	gieter	Cognate	16	9	Yes	Pre	3	No		0	5	5	0	0	83	83.75	3	1	24	2.333333333	2
11zaag	11	Experimental	zaag	Cognate	28	9	Yes	Pre	7	No		0	3	2	1	0	83	83.75	3	1	24	2.333333333	2
11zeis	11	Experimental	zeis	Cognate	32	9	Yes	Pre	7	No		0	3	3	0	0	83	83.75	3	1	24	2.333333333	2
11hengel	11	Experimental	hengel	Cognate	40	9	Yes	Pre	3	No		0	5	0	5	0	83	83.75	3	1	24	2.333333333	2
11aambeeld	11	Experimental	aambeeld	Cognate	42	9	Yes	Pre	7	No		0	6	0	6	0	83	83.75	3	1	24	2.333333333	2
11tooi	11	Experimental	tooi	Non-cognate	12	9		Pre	3	No		0	3	3	0	0	83	83.75	3	1	24	2.333333333	2
11gesp	11	Experimental	gesp	Non-cognate	16	9		Pre	3	No		0	4	4	0	0	83	83.75	3	1	24	2.333333333	2
11waaier	11	Experimental	waaier	Non-cognate	28	9		Pre	7	No		0	5	5	0	0	83	83.75	3	1	24	2.333333333	2
11slab	11	Experimental	slab	Non-cognate	32	9		Pre	7	No		0	4	0	4	0	83	83.75	3	1	24	2.333333333	2
11hes	11	Experimental	hes	Non-cognate	40	9		Pre	3	No		0	3	3	0	0	83	83.75	3	1	24	2.333333333	2
11kous	11	Experimental	kous	Non-cognate	42	9		Pre	7	No		0	3	0	3	0	83	83.75	3	1	24	2.333333333	2
11stokpaard	11	Experimental	stokpaard	Cognate	12	9	No	Pre	3	No		0	8	8	0	0	83	83.75	3	1	24	2.333333333	2
11tamboerijn	11	Experimental	tamboerijn	Cognate	16	9	No	Pre	3	No		0	8	8	0	0	83	83.75	3	1	24	2.333333333	2
11zwemvleugel	11	Experimental	zwemvleugel	Cognate	28	9	Yes	Pre	7	No		0	10	10	0	0	83	83.75	3	1	24	2.333333333	2
11knuffel	11	Experimental	knuffel	Cognate	32	9	Yes	Pre	7	No		0	6	6	0	0	83	83.75	3	1	24	2.333333333	2
11wip	11	Experimental	wip	Cognate	40	9	Yes	Pre	3	No		0	3	3	0	0	83	83.75	3	1	24	2.333333333	2
11stelt	11	Experimental	stelt	Cognate	42	9	Yes	Pre	7	No		0	5	0	5	0	83	83.75	3	1	24	2.333333333	2
11kapstok	11	Experimental	kapstok	Non-cognate	12	9		Pre	3	No		0	7	5	2	0	83	83.75	3	1	24	2.333333333	2
11rietje	11	Experimental	rietje	Non-cognate	16	9		Pre	3	No		0	5	5	0	0	83	83.75	3	1	24	2.333333333	2
11lessenaar	11	Experimental	lessenaar	Non-cognate	28	9		Pre	7	No		0	7	7	0	0	83	83.75	3	1	24	2.333333333	2
11broodrooster	11	Experimental	broodrooster	Non-cognate	32	g		Pre	7	No		0	10	0	10	0	83	83.75	3	1	24	2.333333333	2
11garde	11	Experimental	garde	Non-cognate	40	9		Pre	3	No		0	5	0	5	0	83	83.75	3	1	24	2.333333333	2
11kooi	11	Experimental	kooi	Non-cognate	42	9		Pre	7	No		0	3	3	0	0	83	83.75	3	1	24	2.333333333	2
12dobber	12	Experimental	dobber	Non-cognate	12	9		Pre	3	No		0	5	5	0	0	92	81.25	5	2.5	22	4.333333333	3
12klos	12	Experimental	klos	Non-cognate	16	8		Pre	3	No		0	4	0	4	0	92	81.25	5	2.5	22	4.333333333	3
12kruiwagen	12	Experimental	kruiwagen	Non-cognate	28	8		Pre	7	Yes		0	7	7	0	0	92	81.25	5	2.5	22	4.333333333	3
12kwast	12	Experimental	kwast	Non-cognate	32	7		Pre	7	Yes		0	5	5	0	0	92	81.25	5	2.5	22	4.333333333	3
12passer	12	Experimental	passer	Non-cognate	40	9		Pre	3	No		0	5	5	0	0	92	81.25	5	2.5	22	4.333333333	3
12vijzel	12	Experimental	vijzel	Non-cognate	42	8		Pre	7	Yes		0	5	5	0	0	92	81.25	5	2.5	22	4.333333333	3
12pruik	12	Experimental	pruik	Cognate	12	1	Yes	Pre	3	Yes		0	4	4	0	0	92	81.25	5	2.5	22	4.333333333	3
12keppel	12	Experimental	keppel	Cognate	16	9	No	Pre	3	No		0	5	5	0	0	92	81.25	5	2.5	22	4.333333333	3
12staf	12	Experimental	staf	Cognate	28	6	Yes	Pre	7	Yes		0	4	4	0	0	92	81.25	5	2.5	22	4.333333333	3
12kraag	12	Experimental	kraag	Cognate	32	1	Yes	Pre	7	Yes		0	4	4	0	0	92	81.25	5	2.5	22	4.333333333	3
12mijter	12	Experimental	mijter	Cognate	40	9	No	Pre	3	No		0	5	5	0	0	92	81.25	5	2.5	22	4.333333333	3
12tulband	12	Experimental	tulband	Cognate	42	5	Yes	Pre	7	Yes		0	7	6	1	0	92	81.25	5	2.5	22	4.333333333	3
12skelter	12	Experimental	skelter	Non-cognate	12	9		Pre	3	No		0	7	7	0	0	92	81.25	5	2.5	22	4.333333333	3
12tol	12	Experimental	tol	Non-cognate	16	9		Pre	3	No		0	3	0	3	0	92	81.25	5	2.5	22	4.333333333	3
12rammelaar	12	Experimental	rammelaar	Non-cognate	28	9		Pre	7	No		0	7	7	0	0	92	81.25	5	2.5	22	4.333333333	3
12slinger	12	Experimental	slinger	Non-cognate	32	9		Pre	7	Yes		0	6	6	0	0	92	81.25	5	2.5	22	4.333333333	3
12sambabal	12	Experimental	sambabal	Non-cognate	40	9		Pre	3	No		0	8	8	0	0	92	81.25	5	2.5	22	4.333333333	3
12romper	12	Experimental	romper	Non-cognate	42	9		Pre	7	No		0	6	0	6	0	92	81.25	5	2.5	22	4.333333333	3
12wafelijzer	12	Experimental	wafelijzer	Cognate	12	1	Yes	Pre	3	Yes		0	9	9	0	0	92	81.25	5	2.5	22	4.333333333	3
12servet	12	Experimental	servet	Cognate	16	1	Yes	Pre	3	Yes		0	6	6	0	0	92	81.25	5	2.5	22	4.333333333	3
12onderzetter	12	Experimental	onderzetter	Cognate	28	2	Yes	Pre	7	Yes		0	10	10	0	0	92	81.25	5	2.5	22	4.333333333	3
12slang	12	Experimental	slang	Cognate	32	3	Yes	Pre	7	Yes		0	4	4	0	0	92	81.25	5	2.5	22	4.333333333	3
12kurk	12	Experimental	kurk	Cognate	40	1	Yes	Pre	3	Yes		0	4	4	0	0	92	81.25	5	2.5	22	4.333333333	3
12lantaarn	12	Experimental	lantaarn	Cognate	42	9	Yes	Pre	7	Yes		0	7	7	0	0	92	81.25	5	2.5	22	4.333333333	3
13kooi	13	Experimental	kooi	Non-cognate	12	9		Pre	3	Yes		0	3	3	0	0	81	75	4	0.833333333	22	3.666666667	3
13broodrooster	13	Experimental	broodrooster	Non-cognate	16	g		Pre	3	No		0	10	10	0	0	81	75	4	0.833333333	22	3.666666667	3
13rietje	13	Experimental	rietje	Non-cognate	28	9		Pre	7	No		0	5	5	0	0	81	75	4	0.833333333	22	3.666666667	3
13garde	13	Experimental	garde	Non-cognate	32	9		Pre	7	No		0	5	0	5	0	81	75	4	0.833333333	22	3.666666667	3
13lessenaar	13	Experimental	lessenaar	Non-cognate	40	9		Pre	3	No		0	7	7	0	0	81	75	4	0.833333333	22	3.666666667	3
13kapstok	13	Experimental	kapstok	Non-cognate	42	9		Pre	7	No		0	7	0	7	0	81	75	4	0.833333333	22	3.666666667	3
13peddel	13	Experimental	peddel	Cognate	12	9	Yes	Pre	3	No		0	5	5	0	0	81	75	4	0.833333333	22	3.666666667	3
13zwemvleugel	13	Experimental	zwemvleugel	Cognate	16	9	Yes	Pre	3	No		0	10	10	0	0	81	75	4	0.833333333	22	3.666666667	3
13stokpaard	13	Experimental	stokpaard	Cognate	28	9	Yes	Pre	7	No		0	8	8	0	0	81	75	4	0.833333333	22	3.666666667	3
13tamboerijn	13	Experimental	tamboerijn	Cognate	32	9	Yes	Pre	7	Yes		0	8	8	0	0	81	75	4	0.833333333	22	3.666666667	3
13stelt	13	Experimental	stelt	Cognate	40	9	Yes	Pre	3	No		0	5	0	5	0	81	75	4	0.833333333	22	3.666666667	3
13wip	13	Experimental	wip	Cognate	42	9	Yes	Pre	7	No		0	3	3	0	0	81	75	4	0.833333333	22	3.666666667	3
13waaier	13	Experimental	waaier	Non-cognate	12	9		Pre	3	No		0	5	5	0	0	81	75	4	0.833333333	22	3.666666667	3
13slab	13	Experimental	slab	Non-cognate	16	7		Pre	3	No		0	4	4	0	0	81	75	4	0.833333333	22	3.666666667	3
13veter	13	Experimental	veter	Non-cognate	28	9		Pre	7	No		0	5	5	0	0	81	75	4	0.833333333	22	3.666666667	3
13gesp	13	Experimental	gesp	Non-cognate	32	9		Pre	7	No		0	4	0	4	0	81	75	4	0.833333333	22	3.666666667	3
13kous	13	Experimental	kous	Non-cognate	40	9		Pre	3	No		0	3	3	0	0	81	75	4	0.833333333	22	3.666666667	3
13speldje	13	Experimental	speldje	Non-cognate	42	4		Pre	7	Yes		0	7	7	0	0	81	75	4	0.833333333	22	3.666666667	3
13vijl	13	Experimental	vijl	Cognate	12	9	Yes	Pre	3	No		0	3	0	3	0	81	75	4	0.833333333	22	3.666666667	3
13zeis	13	Experimental	zeis	Cognate	16	9	Yes	Pre	3	No		0	3	2	1	-1	81	75	4	0.833333333	22	3.666666667	3
13kruk	13	Experimental	kruk	Cognate	28	9	Yes	Pre	7	No		0	4	3	1	0	81	75	4	0.833333333	22	3.666666667	3
13hengel	13	Experimental	hengel	Cognate	32	h	Yes	Pre	7	No		0	5	5	0	0	81	75	4	0.833333333	22	3.666666667	3
13aambeeld	13	Experimental	aambeeld	Cognate	40	h	Yes	Pre	3	No		0	6	6	0	0	81	75	4	0.833333333	22	3.666666667	3
13klapper	13	Experimental	klapper	Cognate	42	9	Yes	Pre	7	No		0	6	6	0	0	81	75	4	0.833333333	22	3.666666667	3
14kist	14	Experimental	kist	Cognate	12	9	Yes	Pre	3	Yes		0	4	0	4	0	87	77.5	4	1.5	22	2.666666667	3
14onderzetter	14	Experimental	onderzetter	Cognate	16	9	Yes	Pre	3	Yes		0	10	10	0	0	87	77.5	4	1.5	22	2.666666667	3
14kurk	14	Experimental	kurk	Cognate	28	9	Yes	Pre	7	Yes		0	4	4	0	0	87	77.5	4	1.5	22	2.666666667	3
14citruspers	14	Experimental	citruspers	Cognate	32	9	Yes	Pre	7	Yes		0	10	10	0	0	87	77.5	4	1.5	22	2.666666667	3
14lantaarn	14	Experimental	lantaarn	Cognate	40	9	Yes	Pre	3	No		0	7	6	1	0	87	77.5	4	1.5	22	2.666666667	3
14servet	14	Experimental	servet	Cognate	42	5	Yes	Pre	7	No		0	6	6	0	0	87	77.5	4	1.5	22	2.666666667	3
14speen	14	Experimental	speen	Non-cognate	12	9		Pre	3	No		0	4	0	4	0	87	77.5	4	1.5	22	2.666666667	3
14slinger	14	Experimental	slinger	Non-cognate	16	9		Pre	3	Yes		0	6	6	0	0	87	77.5	4	1.5	22	2.666666667	3
14sambabal	14	Experimental	sambabal	Non-cognate	28	9		Pre	7	No		0	8	8	0	0	87	77.5	4	1.5	22	2.666666667	3
14skelter	14	Experimental	skelter	Non-cognate	32	9		Pre	7	No		0	7	0	7	0	87	77.5	4	1.5	22	2.666666667	3
14puntenslijper	14	Experimental	puntenslijper	Non-cognate	40	9		Pre	3	No		0	11	11	0	0	87	77.5	4	1.5	22	2.666666667	3
14tol	14	Experimental	tol	Non-cognate	42	9		Pre	7	No		0	3	3	0	0	87	77.5	4	1.5	22	2.666666667	3
14staf	14	Experimental	staf	Cognate	12	9	Yes	Pre	3	Yes		0	4	4	0	0	87	77.5	4	1.5	22	2.666666667	3
14mijter	14	Experimental	mijter	Cognate	16	9	Yes	Pre	3	No		0	5	0	5	0	87	77.5	4	1.5	22	2.666666667	3
14pruik	14	Experimental	pruik	Cognate	28	8	Yes	Pre	7	Yes		0	4	4	0	0	87	77.5	4	1.5	22	2.666666667	3
14schort	14	Experimental	schort	Cognate	32	9	Yes	Pre	7	No		0	5	0	5	0	87	77.5	4	1.5	22	2.666666667	3
14tulband	14	Experimental	tulband	Cognate	40	g	Yes	Pre	3	Yes		0	7	5	2	0	87	77.5	4	1.5	22	2.666666667	3
14keppel	14	Experimental	keppel	Cognate	42	h	Yes	Pre	7	No		0	5	5	0	0	87	77.5	4	1.5	22	2.666666667	3
14vijzel	14	Experimental	vijzel	Non-cognate	12	9		Pre	3	No		0	5	3	2	-1	87	77.5	4	1.5	22	2.666666667	3
14kruiwagen	14	Experimental	kruiwagen	Non-cognate	16	9		Pre	3	No		0	7	0	7	0	87	77.5	4	1.5	22	2.666666667	3
14passer	14	Experimental	passer	Non-cognate	28	g		Pre	7	No		0	5	5	0	0	87	77.5	4	1.5	22	2.666666667	3
14spijker	14	Experimental	spijker	Non-cognate	32	7		Pre	7	No		0	6	6	0	0	87	77.5	4	1.5	22	2.666666667	3
14buis	14	Experimental	buis	Non-cognate	40	g		Pre	3	No		0	3	0	3	0	87	77.5	4	1.5	22	2.666666667	3
14klos	14	Experimental	klos	Non-cognate	42	9		Pre	7	No		0	4	0	4	0	87	77.5	4	1.5	22	2.666666667	3
15kapstok	15	Experimental	kapstok	Non-cognate	12	8		Pre	3	No		0	7	7	0	0	69	67.5	2	1.5	22	2.666666667	2
15garde	15	Experimental	garde	Non-cognate	16	7		Pre	3	No		0	5	0	5	0	69	67.5	2	1.5	22	2.666666667	2
15lessenaar	15	Experimental	lessenaar	Non-cognate	28	9		Pre	7	No		0	7	0	7	0	69	67.5	2	1.5	22	2.666666667	2
15kooi	15	Experimental	kooi	Non-cognate	32	9		Pre	7	Yes		0	3	0	3	0	69	67.5	2	1.5	22	2.666666667	2
15rietje	15	Experimental	rietje	Non-cognate	40	9		Pre	3	Yes		0	5	5	0	0	69	67.5	2	1.5	22	2.666666667	2
15broodrooster	15	Experimental	broodrooster	Non-cognate	42	h		Pre	7	No		0	10	0	10	0	69	67.5	2	1.5	22	2.666666667	2
15wip	15	Experimental	wip	Cognate	12	9	Yes	Pre	3	No		0	3	3	0	0	69	67.5	2	1.5	22	2.666666667	2
15stokpaard	15	Experimental	stokpaard	Cognate	16	9	Yes	Pre	3	No		0	8	8	0	0	69	67.5	2	1.5	22	2.666666667	2
15stelt	15	Experimental	stelt	Cognate	28	9	Yes	Pre	7	No		0	5	5	0	0	69	67.5	2	1.5	22	2.666666667	2
15knuffel	15	Experimental	knuffel	Cognate	32	9	Yes	Pre	7	Yes		0	6	6	0	0	69	67.5	2	1.5	22	2.666666667	2
15tamboerijn	15	Experimental	tamboerijn	Cognate	40	9	No	Pre	3	No		0	8	8	0	0	69	67.5	2	1.5	22	2.666666667	2
15zwemvleugel	15	Experimental	zwemvleugel	Cognate	42	9	Yes	Pre	7	No		0	10	9	1	0	69	67.5	2	1.5	22	2.666666667	2
15veter	15	Experimental	veter	Non-cognate	12	9		Pre	3	No		0	5	0	5	0	69	67.5	2	1.5	22	2.666666667	2
15gesp	15	Experimental	gesp	Non-cognate	16	9		Pre	3	No		0	4	0	4	0	69	67.5	2	1.5	22	2.666666667	2
15slab	15	Experimental	slab	Non-cognate	28	9		Pre	7	No		0	4	0	4	0	69	67.5	2	1.5	22	2.666666667	2
15waaier	15	Experimental	waaier	Non-cognate	32	9		Pre	7	No		0	5	0	5	0	69	67.5	2	1.5	22	2.666666667	2
15speldje	15	Experimental	speldje	Non-cognate	40	8		Pre	3	No		0	7	0	7	0	69	67.5	2	1.5	22	2.666666667	2
15kous	15	Experimental	kous	Non-cognate	42	9		Pre	7	No		0	3	0	3	0	69	67.5	2	1.5	22	2.666666667	2
15schroef	15	Experimental	schroef	Cognate	12	9	Yes	Pre	3	No		0	5	0	5	0	69	67.5	2	1.5	22	2.666666667	2
15hengel	15	Experimental	hengel	Cognate	16	9	Yes	Pre	3	No		0	5	5	0	0	69	67.5	2	1.5	22	2.666666667	2
15zaag	15	Experimental	zaag	Cognate	28	9	Yes	Pre	7	No		0	3	3	0	0	69	67.5	2	1.5	22	2.666666667	2
15aambeeld	15	Experimental	aambeeld	Cognate	32	9	No	Pre	7	No		0	6	0	6	0	69	67.5	2	1.5	22	2.666666667	2
15gieter	15	Experimental	gieter	Cognate	40	9	Yes	Pre	3	No		0	5	0	5	0	69	67.5	2	1.5	22	2.666666667	2
15zeis	15	Experimental	zeis	Cognate	42	9	Yes	Pre	7	No		0	3	0	3	0	69	67.5	2	1.5	22	2.666666667	2
16kurk	16	Experimental	kurk	Cognate	12	9	Yes	Pre	3	No		0	4	2	2	0	85	67.5	2	1.5	20	2	3
16wafelijzer	16	Experimental	wafelijzer	Cognate	16	9	Yes	Pre	3	No		0	9	8	1	0	85	67.5	2	1.5	20	2	3
16onderzetter	16	Experimental	onderzetter	Cognate	28	9	No	Pre	7	No		0	10	10	0	0	85	67.5	2	1.5	20	2	3
16slang	16	Experimental	slang	Cognate	32	9	Yes	Pre	7	No		0	4	4	0	0	85	67.5	2	1.5	20	2	3
16servet	16	Experimental	servet	Cognate	40	h	Yes	Pre	3	Yes		0	6	5	1	-1	85	67.5	2	1.5	20	2	3
16lantaarn	16	Experimental	lantaarn	Cognate	42	9	Yes	Pre	7	No		0	7	0	7	0	85	67.5	2	1.5	20	2	3
16skelter	16	Experimental	skelter	Non-cognate	12	9		Pre	3	No		0	7	7	0	0	85	67.5	2	1.5	20	2	3
16tol	16	Experimental	tol	Non-cognate	16	9		Pre	3	No		0	3	0	3	0	85	67.5	2	1.5	20	2	3
16slinger	16	Experimental	slinger	Non-cognate	28	9		Pre	7	No		0	6	0	6	0	85	67.5	2	1.5	20	2	3
16puntenslijper	16	Experimental	puntenslijper	Non-cognate	32	9		Pre	7	No		0	11	11	0	0	85	67.5	2	1.5	20	2	3
16sambabal	16	Experimental	sambabal	Non-cognate	40	9		Pre	3	No		0	8	8	0	0	85	67.5	2	1.5	20	2	3
16speen	16	Experimental	speen	Non-cognate	42	9		Pre	7	No		0	4	0	4	0	85	67.5	2	1.5	20	2	3
16pruik	16	Experimental	pruik	Cognate	12	6	Yes	Pre	3	No		0	4	4	0	0	85	67.5	2	1.5	20	2	3
16schort	16	Experimental	schort	Cognate	16	6	Yes	Pre	3	No		0	5	3	2	-1	85	67.5	2	1.5	20	2	3
16kraag	16	Experimental	kraag	Cognate	28	9	No	Pre	7	No		0	4	3	1	0	85	67.5	2	1.5	20	2	3
16rits	16	Experimental	rits	Cognate	32	9	Yes	Pre	7	No		0	4	4	0	0	85	67.5	2	1.5	20	2	3
16keppel	16	Experimental	keppel	Cognate	40	9	No	Pre	3	No		0	5	5	0	0	85	67.5	2	1.5	20	2	3
16tulband	16	Experimental	tulband	Cognate	42	9	Yes	Pre	7	No		0	7	0	7	0	85	67.5	2	1.5	20	2	3
16klos	16	Experimental	klos	Non-cognate	12	9		Pre	3	No		0	4	4	0	0	85	67.5	2	1.5	20	2	3
16passer	16	Experimental	passer	Non-cognate	16	h		Pre	3	No		0	5	5	0	0	85	67.5	2	1.5	20	2	3
16buis	16	Experimental	buis	Non-cognate	28	h		Pre	7	No		0	3	3	0	0	85	67.5	2	1.5	20	2	3
16vijzel	16	Experimental	vijzel	Non-cognate	32	9		Pre	7	No		0	5	0	5	0	85	67.5	2	1.5	20	2	3
16spijker	16	Experimental	spijker	Non-cognate	40	8		Pre	3	No		0	6	6	0	0	85	67.5	2	1.5	20	2	3
16kruiwagen	16	Experimental	kruiwagen	Non-cognate	42	9		Pre	7	No		0	7	0	7	0	85	67.5	2	1.5	20	2	3
17zaag	17	Experimental	zaag	Cognate	12	8	Yes	Pre	3	Yes		0	3	3	0	0	76	62.5	3	4	22	2.666666667	3
17aambeeld	17	Experimental	aambeeld	Cognate	16	h	Yes	Pre	3	No		0	6	0	6	0	76	62.5	3	4	22	2.666666667	3
17hengel	17	Experimental	hengel	Cognate	28	h	Yes	Pre	7	No		0	5	5	0	0	76	62.5	3	4	22	2.666666667	3
17gieter	17	Experimental	gieter	Cognate	32	9	Yes	Pre	7	No		0	5	0	5	0	76	62.5	3	4	22	2.666666667	3
17zeis	17	Experimental	zeis	Cognate	40	9	Yes	Pre	3	No		0	3	3	0	0	76	62.5	3	4	22	2.666666667	3
17kruk	17	Experimental	kruk	Cognate	42	9	Yes	Pre	7	No		0	4	4	0	0	76	62.5	3	4	22	2.666666667	3
17tooi	17	Experimental	tooi	Non-cognate	12	9		Pre	3	No		0	3	0	3	0	76	62.5	3	4	22	2.666666667	3
17slab	17	Experimental	slab	Non-cognate	16	9		Pre	3	No		0	4	0	4	0	76	62.5	3	4	22	2.666666667	3
17hes	17	Experimental	hes	Non-cognate	28	9		Pre	7	No		0	3	3	0	0	76	62.5	3	4	22	2.666666667	3
17gesp	17	Experimental	gesp	Non-cognate	32	9		Pre	7	No		0	4	0	4	0	76	62.5	3	4	22	2.666666667	3
17waaier	17	Experimental	waaier	Non-cognate	40	8		Pre	3	No		0	5	0	5	0	76	62.5	3	4	22	2.666666667	3
17veter	17	Experimental	veter	Non-cognate	42	8		Pre	7	Yes		0	5	5	0	0	76	62.5	3	4	22	2.666666667	3
17knuffel	17	Experimental	knuffel	Cognate	12	8	Yes	Pre	3	Yes		0	6	6	0	0	76	62.5	3	4	22	2.666666667	3
17stelt	17	Experimental	stelt	Cognate	16	h	Yes	Pre	3	No		0	5	3	2	-3	76	62.5	3	4	22	2.666666667	3
17tamboerijn	17	Experimental	tamboerijn	Cognate	28	h	Yes	Pre	7	No		0	8	8	0	0	76	62.5	3	4	22	2.666666667	3
17gum	17	Experimental	gum	Cognate	32	8	Yes	Pre	7	No		0	3	2	1	0	76	62.5	3	4	22	2.666666667	3
17peddel	17	Experimental	peddel	Cognate	40	9	Yes	Pre	3	No		0	5	5	0	0	76	62.5	3	4	22	2.666666667	3
17stokpaard	17	Experimental	stokpaard	Cognate	42	9	Yes	Pre	7	No		0	8	8	0	0	76	62.5	3	4	22	2.666666667	3
17lessenaar	17	Experimental	lessenaar	Non-cognate	12	h		Pre	3	No		0	7	4	3	-1	76	62.5	3	4	22	2.666666667	3
17kooi	17	Experimental	kooi	Non-cognate	16	9		Pre	3	No		0	3	3	0	0	76	62.5	3	4	22	2.666666667	3
17garde	17	Experimental	garde	Non-cognate	28	h		Pre	7	No		0	5	0	5	0	76	62.5	3	4	22	2.666666667	3
17rietje	17	Experimental	rietje	Non-cognate	32	8		Pre	7	Yes		0	5	5	0	0	76	62.5	3	4	22	2.666666667	3
17broodrooster	17	Experimental	broodrooster	Non-cognate	40	g		Pre	3	No		0	10	10	0	0	76	62.5	3	4	22	2.666666667	3
